	affy_hg_u133_plus_2	ensembl_gene_id	gene_biotype	external_gene_name
39270	224808_s_at	ENSG00000164828	protein_coding	SUN1
38593	224809_x_at	ENSG00000092330	protein_coding	TINF2
40728	224809_x_at	ENSG00000284915	protein_coding	TINF2
37188	224810_s_at	ENSG00000076513	protein_coding	ANKRD13A
40459	224811_at	ENSG00000145012	protein_coding	LPP
39786	224812_at	ENSG00000106049	protein_coding	HIBADH
36208	224813_at	ENSG00000106299	protein_coding	WASL
35377	224814_at	ENSG00000176978	protein_coding	DPP7
38797	224815_at	ENSG00000149600	protein_coding	COMMD7
39263	224816_at	ENSG00000273151	lncRNA	AC073957.3
36858	224817_at	ENSG00000107957	protein_coding	SH3PXD2A
38631	224818_at	ENSG00000134243	protein_coding	SORT1
38034	224819_at	ENSG00000180964	protein_coding	TCEAL8
38063	224819_at	ENSG00000224692	processed_pseudogene	Z68694.1
36625	224820_at	ENSG00000203667	protein_coding	COX20
36644	224821_at	ENSG00000114779	protein_coding	ABHD14B
35316	224822_at	ENSG00000164741	protein_coding	DLC1
39706	224823_at	ENSG00000065534	protein_coding	MYLK
36624	224824_at	ENSG00000203667	protein_coding	COX20
37376	224824_at	ENSG00000213025	processed_pseudogene	COX20P1
40353	224825_at	ENSG00000101457	protein_coding	DNTTIP1
35425	224826_at	ENSG00000125772	protein_coding	GPCPD1
37653	224827_at	ENSG00000168246	protein_coding	UBTD2
37737	224828_at	ENSG00000113742	protein_coding	CPEB4
37738	224829_at	ENSG00000113742	protein_coding	CPEB4
40218	224830_at	ENSG00000167005	protein_coding	NUDT21
37736	224831_at	ENSG00000113742	protein_coding	CPEB4
36962	224832_at	ENSG00000111266	protein_coding	DUSP16
40703	224832_at	ENSG00000280962	protein_coding	DUSP16
35045	224833_at	ENSG00000134954	protein_coding	ETS1
37652	224834_at	ENSG00000168246	protein_coding	UBTD2
35424	224835_at	ENSG00000125772	protein_coding	GPCPD1
40113	224836_at	ENSG00000078804	protein_coding	TP53INP2
36937	224837_at	ENSG00000114861	protein_coding	FOXP1
36936	224838_at	ENSG00000114861	protein_coding	FOXP1
39727	224839_s_at	ENSG00000166123	protein_coding	GPT2
35035	224840_at	ENSG00000096060	protein_coding	FKBP5
38031	224841_x_at	ENSG00000234741	lncRNA	GAS5
39840	224842_at	ENSG00000157106	protein_coding	SMG1
37228	224843_at	ENSG00000109171	protein_coding	SLAIN2
37230	224844_at	ENSG00000109171	protein_coding	SLAIN2
37232	224845_s_at	ENSG00000109171	protein_coding	SLAIN2
37172	224846_at	ENSG00000160410	protein_coding	SHKBP1
39382	224847_at	ENSG00000105810	protein_coding	CDK6
39380	224848_at	ENSG00000105810	protein_coding	CDK6
39632	224849_at	ENSG00000052841	protein_coding	TTC17
37713	224850_at	ENSG00000138138	protein_coding	ATAD1
40704	224850_at	ENSG00000283024	protein_coding	ATAD1
39381	224851_at	ENSG00000105810	protein_coding	CDK6
39633	224852_at	ENSG00000052841	protein_coding	TTC17
37229	224853_at	ENSG00000109171	protein_coding	SLAIN2
37231	224854_s_at	ENSG00000109171	protein_coding	SLAIN2
34836	224855_at	ENSG00000284519	miRNA	MIR6741
36812	224855_at	ENSG00000143811	protein_coding	PYCR2
35036	224856_at	ENSG00000096060	protein_coding	FKBP5
37869	224857_s_at	ENSG00000186184	protein_coding	POLR1D
36829	224858_at	ENSG00000156599	protein_coding	ZDHHC5
37936	224859_at	ENSG00000103855	protein_coding	CD276
37995	224860_at	ENSG00000137038	protein_coding	DMAC1
37825	224861_at	ENSG00000156052	protein_coding	GNAQ
37826	224862_at	ENSG00000156052	protein_coding	GNAQ
39231	224862_at	ENSG00000214077	processed_pseudogene	GNAQP1
37824	224863_at	ENSG00000156052	protein_coding	GNAQ
39230	224863_at	ENSG00000214077	processed_pseudogene	GNAQP1
40613	224864_at	ENSG00000213523	protein_coding	SRA1
35526	224865_at	ENSG00000197601	protein_coding	FAR1
35527	224866_at	ENSG00000197601	protein_coding	FAR1
36532	224867_at	ENSG00000270136	protein_coding	MICOS10-NBL1
36535	224867_at	ENSG00000173436	protein_coding	MICOS10
36828	224868_at	ENSG00000156599	protein_coding	ZDHHC5
38008	224869_s_at	ENSG00000131368	protein_coding	MRPS25
34833	224870_at	ENSG00000212588	snoRNA	SNORA26
35010	224870_at	ENSG00000264585	miRNA	MIR4449
35475	224870_at	ENSG00000226950	lncRNA	DANCR
35797	224871_at	ENSG00000158109	protein_coding	TPRG1L
34929	224872_at	ENSG00000200428	misc_RNA	AC078818.1
39259	224872_at	ENSG00000066084	protein_coding	DIP2B
38009	224873_s_at	ENSG00000131368	protein_coding	MRPS25
37868	224874_at	ENSG00000186184	protein_coding	POLR1D
37354	224875_at	ENSG00000181904	protein_coding	C5orf24
37353	224876_at	ENSG00000181904	protein_coding	C5orf24
36903	224877_s_at	ENSG00000144029	protein_coding	MRPS5
38875	224878_at	ENSG00000260751	lncRNA	AC008870.2
38876	224878_at	ENSG00000103353	protein_coding	UBFD1
37994	224879_at	ENSG00000137038	protein_coding	DMAC1
39321	224880_at	ENSG00000006451	protein_coding	RALA
39670	224881_at	ENSG00000196715	protein_coding	VKORC1L1
35869	224882_at	ENSG00000154930	protein_coding	ACSS1
35256	224883_at	ENSG00000104164	protein_coding	BLOC1S6
37964	224884_at	ENSG00000170776	protein_coding	AKAP13
37454	224885_s_at	ENSG00000163463	protein_coding	KRTCAP2
37559	224885_s_at	ENSG00000273088	protein_coding	AL713999.1
38979	224886_at	ENSG00000161999	protein_coding	JMJD8
39205	224886_at	ENSG00000127580	protein_coding	WDR24
37937	224887_at	ENSG00000090581	protein_coding	GNPTG
39799	224888_at	ENSG00000138018	protein_coding	SELENOI
35587	224889_at	ENSG00000118689	protein_coding	FOXO3
38891	224889_at	ENSG00000240445	protein_coding	FOXO3B
39963	224890_s_at	ENSG00000188186	protein_coding	LAMTOR4
35588	224891_at	ENSG00000118689	protein_coding	FOXO3
38892	224891_at	ENSG00000240445	protein_coding	FOXO3B
35257	224892_at	ENSG00000104164	protein_coding	BLOC1S6
40042	224893_at	ENSG00000184743	protein_coding	ATL3
39241	224894_at	ENSG00000137693	protein_coding	YAP1
39240	224895_at	ENSG00000137693	protein_coding	YAP1
39102	224896_s_at	ENSG00000114999	protein_coding	TTL
36214	224897_at	ENSG00000162923	protein_coding	WDR26
36213	224898_at	ENSG00000162923	protein_coding	WDR26
40509	224899_s_at	ENSG00000102158	protein_coding	MAGT1
37319	224900_at	ENSG00000185722	protein_coding	ANKFY1
36887	224901_at	ENSG00000145284	protein_coding	SCD5
38852	224902_at	ENSG00000090857	protein_coding	PDPR
37257	224903_at	ENSG00000141076	protein_coding	UTP4
37748	224903_at	ENSG00000262788	protein_coding	UTP4
38851	224904_at	ENSG00000090857	protein_coding	PDPR
36215	224905_at	ENSG00000162923	protein_coding	WDR26
40305	224906_at	ENSG00000177119	protein_coding	ANO6
39540	224907_s_at	ENSG00000148341	protein_coding	SH3GLB2
39103	224908_s_at	ENSG00000114999	protein_coding	TTL
40428	224909_s_at	ENSG00000124126	protein_coding	PREX1
40052	224910_at	ENSG00000153048	protein_coding	CARHSP1
39482	224911_s_at	ENSG00000057019	protein_coding	DCBLD2
39170	224912_at	ENSG00000068724	protein_coding	TTC7A
39199	224912_at	ENSG00000225187	lncRNA	AC073283.1
36991	224913_s_at	ENSG00000105197	protein_coding	TIMM50
37722	224914_s_at	ENSG00000257509	lncRNA	AC073487.1
37724	224914_s_at	ENSG00000205323	protein_coding	SARNP
37733	224914_s_at	ENSG00000257390	protein_coding	AC023055.1
34872	224915_x_at	ENSG00000277830	misc_RNA	AL049766.2
35720	224915_x_at	ENSG00000177410	lncRNA	ZFAS1
36506	224916_at	ENSG00000184584	protein_coding	STING1
40735	224916_at	ENSG00000288243	protein_coding	STING1
35009	224917_at	ENSG00000284190	miRNA	MIR21
36377	224917_at	ENSG00000062716	protein_coding	VMP1
37441	224917_at	ENSG00000225511	transcribed_unprocessed_pseudogene	LINC00475
35746	224918_x_at	ENSG00000008394	protein_coding	MGST1
36366	224919_at	ENSG00000243927	protein_coding	MRPS6
37838	224920_x_at	ENSG00000179820	protein_coding	MYADM
37707	224921_at	ENSG00000140497	protein_coding	SCAMP2
38873	224922_at	ENSG00000070770	protein_coding	CSNK2A2
39169	224923_at	ENSG00000068724	protein_coding	TTC7A
39197	224923_at	ENSG00000225187	lncRNA	AC073283.1
39168	224924_at	ENSG00000068724	protein_coding	TTC7A
39198	224924_at	ENSG00000225187	lncRNA	AC073283.1
40427	224925_at	ENSG00000124126	protein_coding	PREX1
35915	224926_at	ENSG00000131558	protein_coding	EXOC4
35137	224927_at	ENSG00000234000	protein_coding	PPP1R18
35239	224927_at	ENSG00000229998	protein_coding	PPP1R18
35367	224927_at	ENSG00000231247	protein_coding	PPP1R18
36110	224927_at	ENSG00000225060	protein_coding	PPP1R18
36554	224927_at	ENSG00000236428	protein_coding	PPP1R18
38565	224927_at	ENSG00000206485	protein_coding	PPP1R18
39244	224927_at	ENSG00000230341	protein_coding	PPP1R18
39974	224927_at	ENSG00000146112	protein_coding	PPP1R18
40251	224928_at	ENSG00000145391	protein_coding	SETD7
36507	224929_at	ENSG00000184584	protein_coding	STING1
40736	224929_at	ENSG00000288243	protein_coding	STING1
34779	224930_x_at	ENSG00000199744	snoRNA	SNORD36A
34970	224930_x_at	ENSG00000200831	snoRNA	SNORD36B
34978	224930_x_at	ENSG00000206611	snoRNA	SNORD24
35802	224930_x_at	ENSG00000242071	processed_pseudogene	RPL7AP6
37254	224930_x_at	ENSG00000175886	processed_pseudogene	RPL7AP66
40521	224930_x_at	ENSG00000148303	protein_coding	RPL7A
40692	224930_x_at	ENSG00000280858	protein_coding	RPL7A
40693	224930_x_at	ENSG00000280889	snoRNA	SNORD24
40694	224930_x_at	ENSG00000281243	snoRNA	SNORD36B
40695	224930_x_at	ENSG00000281907	snoRNA	SNORD36A
35484	224931_at	ENSG00000114544	protein_coding	SLC41A3
39641	224932_at	ENSG00000250479	protein_coding	CHCHD10
39722	224932_at	ENSG00000273607	protein_coding	CHCHD10
39947	224933_s_at	ENSG00000171988	protein_coding	JMJD1C
36579	224934_at	ENSG00000145817	protein_coding	YIPF5
39430	224935_at	ENSG00000130741	protein_coding	EIF2S3
39429	224936_at	ENSG00000130741	protein_coding	EIF2S3
40125	224937_at	ENSG00000134247	protein_coding	PTGFRN
39016	224938_at	ENSG00000108256	protein_coding	NUFIP2
39015	224939_at	ENSG00000108256	protein_coding	NUFIP2
39162	224940_s_at	ENSG00000182752	protein_coding	PAPPA
39161	224941_at	ENSG00000182752	protein_coding	PAPPA
39160	224942_at	ENSG00000182752	protein_coding	PAPPA
36910	224943_at	ENSG00000011114	protein_coding	BTBD7
36923	224943_at	ENSG00000277222	protein_coding	BTBD7
37930	224944_at	ENSG00000120802	protein_coding	TMPO
36909	224945_at	ENSG00000011114	protein_coding	BTBD7
36922	224945_at	ENSG00000277222	protein_coding	BTBD7
35528	224946_s_at	ENSG00000136710	protein_coding	CCDC115
37219	224947_at	ENSG00000173456	protein_coding	RNF26
40195	224948_at	ENSG00000062582	protein_coding	MRPS24
40201	224948_at	ENSG00000270617	protein_coding	URGCP-MRPS24
36582	224949_at	ENSG00000145817	protein_coding	YIPF5
40124	224950_at	ENSG00000134247	protein_coding	PTGFRN
35061	224951_at	ENSG00000139624	protein_coding	CERS5
37696	224952_at	ENSG00000170921	protein_coding	TANC2
36581	224953_at	ENSG00000145817	protein_coding	YIPF5
38129	224954_at	ENSG00000176974	protein_coding	SHMT1
40775	224954_at	ENSG00000284320	protein_coding	SHMT1
39543	224955_at	ENSG00000187079	protein_coding	TEAD1
39014	224956_at	ENSG00000108256	protein_coding	NUFIP2
39536	224957_at	ENSG00000215472	protein_coding	RPL17-C18orf32
39579	224957_at	ENSG00000263916	lncRNA	AC100778.2
39580	224957_at	ENSG00000177576	protein_coding	C18orf32
39013	224958_at	ENSG00000108256	protein_coding	NUFIP2
37623	224959_at	ENSG00000155850	protein_coding	SLC26A2
35387	224960_at	ENSG00000136021	protein_coding	SCYL2
35386	224961_at	ENSG00000136021	protein_coding	SCYL2
35353	224962_at	ENSG00000238227	protein_coding	TMEM250
37622	224963_at	ENSG00000155850	protein_coding	SLC26A2
40511	224964_s_at	ENSG00000186469	protein_coding	GNG2
40510	224965_at	ENSG00000186469	protein_coding	GNG2
37425	224966_s_at	ENSG00000141994	protein_coding	DUS3L
34895	224967_at	ENSG00000266315	miRNA	MIR4668
40517	224967_at	ENSG00000148154	protein_coding	UGCG
36505	224968_at	ENSG00000163001	protein_coding	CFAP36
38319	224969_at	ENSG00000087152	protein_coding	ATXN7L3
40072	224970_at	ENSG00000162599	protein_coding	NFIA
39068	224971_at	ENSG00000185414	protein_coding	MRPL30
37170	224972_at	ENSG00000125995	protein_coding	ROMO1
38335	224973_at	ENSG00000112773	protein_coding	TENT5A
35409	224974_at	ENSG00000111707	protein_coding	SUDS3
40073	224975_at	ENSG00000162599	protein_coding	NFIA
40071	224976_at	ENSG00000162599	protein_coding	NFIA
40300	224977_at	ENSG00000198663	protein_coding	C6orf89
35767	224978_s_at	ENSG00000055483	protein_coding	USP36
35768	224979_s_at	ENSG00000055483	protein_coding	USP36
39516	224980_at	ENSG00000161904	protein_coding	LEMD2
35350	224981_at	ENSG00000149932	protein_coding	TMEM219
36944	224982_at	ENSG00000204673	protein_coding	AKT1S1
36594	224983_at	ENSG00000138760	protein_coding	SCARB2
38077	224984_at	ENSG00000260772	lncRNA	AC012321.1
38078	224984_at	ENSG00000102908	protein_coding	NFAT5
38811	224985_at	ENSG00000213281	protein_coding	NRAS
35691	224986_s_at	ENSG00000140992	protein_coding	PDPK1
40299	224987_at	ENSG00000198663	protein_coding	C6orf89
40298	224988_at	ENSG00000198663	protein_coding	C6orf89
40128	224989_at	ENSG00000163683	protein_coding	SMIM14
40129	224990_at	ENSG00000163683	protein_coding	SMIM14
35230	224991_at	ENSG00000153815	protein_coding	CMIP
35231	224992_s_at	ENSG00000153815	protein_coding	CMIP
38036	224993_at	ENSG00000130382	protein_coding	MLLT1
37429	224994_at	ENSG00000145349	protein_coding	CAMK2D
40688	224995_at	ENSG00000134278	protein_coding	SPIRE1
38707	224996_at	ENSG00000198363	protein_coding	ASPH
34962	224997_x_at	ENSG00000284010	miRNA	MIR675
37523	224997_x_at	ENSG00000130600	lncRNA	H19
40748	224997_x_at	ENSG00000288237	lncRNA	H19
40750	224997_x_at	ENSG00000288367	miRNA	MIR675
40270	224998_at	ENSG00000183723	protein_coding	CMTM4
36670	224999_at	ENSG00000146648	protein_coding	EGFR
35575	225000_at	ENSG00000114302	protein_coding	PRKAR2A
38440	225001_at	ENSG00000105514	protein_coding	RAB3D
37126	225002_s_at	ENSG00000129103	protein_coding	SUMF2
38207	225003_at	ENSG00000105518	protein_coding	TMEM205
37980	225004_at	ENSG00000091947	protein_coding	TMEM101
36382	225005_at	ENSG00000116273	protein_coding	PHF13
38435	225006_x_at	ENSG00000101158	protein_coding	NELFCD
36260	225007_at	ENSG00000145907	protein_coding	G3BP1
38706	225008_at	ENSG00000198363	protein_coding	ASPH
40271	225009_at	ENSG00000183723	protein_coding	CMTM4
37721	225010_at	ENSG00000108091	protein_coding	CCDC6
35576	225011_at	ENSG00000114302	protein_coding	PRKAR2A
37602	225012_at	ENSG00000115677	protein_coding	HDLBP
39827	225014_at	ENSG00000250317	protein_coding	SMIM20
35595	225015_s_at	ENSG00000196182	protein_coding	STK40
36372	225016_at	ENSG00000154856	protein_coding	APCDD1
40082	225017_at	ENSG00000175455	protein_coding	CCDC14
40687	225018_at	ENSG00000134278	protein_coding	SPIRE1
37428	225019_at	ENSG00000145349	protein_coding	CAMK2D
38764	225020_at	ENSG00000136848	protein_coding	DAB2IP
38936	225021_at	ENSG00000074657	protein_coding	ZNF532
37940	225022_at	ENSG00000047932	protein_coding	GOPC
37939	225023_at	ENSG00000047932	protein_coding	GOPC
39843	225024_at	ENSG00000101413	protein_coding	RPRD1B
39532	225025_at	ENSG00000162729	protein_coding	IGSF8
39314	225026_at	ENSG00000124177	protein_coding	CHD6
38649	225028_at	ENSG00000204272	protein_coding	NBDY
38648	225029_at	ENSG00000204272	protein_coding	NBDY
37676	225030_at	ENSG00000145919	protein_coding	BOD1
39315	225031_at	ENSG00000124177	protein_coding	CHD6
40620	225032_at	ENSG00000075420	protein_coding	FNDC3B
35950	225033_at	ENSG00000008513	protein_coding	ST3GAL1
35951	225034_at	ENSG00000008513	protein_coding	ST3GAL1
34838	225035_x_at	ENSG00000278267	miRNA	MIR6859-1
34888	225035_x_at	ENSG00000273874	miRNA	MIR6859-2
34969	225035_x_at	ENSG00000278739	miRNA	MIR6859-4
34998	225035_x_at	ENSG00000275449	miRNA	MIR6859-3
35488	225035_x_at	ENSG00000279457	unprocessed_pseudogene	WASH9P
35896	225035_x_at	ENSG00000181404	protein_coding	WASHC1
36002	225035_x_at	ENSG00000260803	lncRNA	Z84723.1
36004	225035_x_at	ENSG00000234769	unprocessed_pseudogene	WASH4P
36344	225035_x_at	ENSG00000262435	unprocessed_pseudogene	WASH8P
37639	225035_x_at	ENSG00000182484	transcribed_unprocessed_pseudogene	WASH6P
37643	225035_x_at	ENSG00000270726	lncRNA	AJ271736.1
37975	225035_x_at	ENSG00000185596	transcribed_unprocessed_pseudogene	WASH3P
38894	225035_x_at	ENSG00000226210	unprocessed_pseudogene	WASH8P
40484	225035_x_at	ENSG00000146556	transcribed_unprocessed_pseudogene	WASH2P
40752	225035_x_at	ENSG00000288207	transcribed_unprocessed_pseudogene	WASH3P
40754	225035_x_at	ENSG00000288355	miRNA	MIR6859-3
37382	225036_at	ENSG00000175768	protein_coding	TOMM5
37397	225036_at	ENSG00000255872	protein_coding	AL138752.2
37435	225037_at	ENSG00000080189	protein_coding	SLC35C2
38446	225038_s_at	ENSG00000148296	protein_coding	SURF6
40691	225038_s_at	ENSG00000281309	protein_coding	SURF6
38276	225039_at	ENSG00000197713	protein_coding	RPE
38277	225040_s_at	ENSG00000197713	protein_coding	RPE
35438	225041_at	ENSG00000196199	protein_coding	MPHOSPH8
40356	225041_at	ENSG00000255836	processed_pseudogene	AC131206.1
40260	225042_s_at	ENSG00000110925	protein_coding	CSRNP2
36971	225043_at	ENSG00000139370	protein_coding	SLC15A4
38254	225044_at	ENSG00000141698	protein_coding	NT5C3B
36026	225045_at	ENSG00000115355	protein_coding	CCDC88A
34800	225046_at	ENSG00000276256	protein_coding	AC011043.1
37790	225046_at	ENSG00000274333	lncRNA	CU633967.1
37830	225046_at	ENSG00000275496	lncRNA	CU633906.2
38355	225046_at	ENSG00000277067	lncRNA	CU634019.2
38392	225046_at	ENSG00000276077	lncRNA	CU633904.2
38394	225046_at	ENSG00000277991	lncRNA	FP236241.2
36317	225047_at	ENSG00000139496	protein_coding	NUP58
36232	225048_at	ENSG00000130024	protein_coding	PHF10
38221	225049_at	ENSG00000196072	protein_coding	BLOC1S2
36196	225050_at	ENSG00000243943	protein_coding	ZNF512
36975	225051_at	ENSG00000159023	protein_coding	EPB41
36195	225052_at	ENSG00000187713	protein_coding	TMEM203
37016	225053_at	ENSG00000198791	protein_coding	CNOT7
36230	225054_x_at	ENSG00000278730	lncRNA	AC005332.6
36231	225055_at	ENSG00000278730	lncRNA	AC005332.6
36692	225056_at	ENSG00000116991	protein_coding	SIPA1L2
36972	225057_at	ENSG00000139370	protein_coding	SLC15A4
38292	225058_at	ENSG00000125734	protein_coding	GPR108
40070	225059_at	ENSG00000177674	protein_coding	AGTRAP
35839	225060_at	ENSG00000285991	protein_coding	AL355312.6
35841	225060_at	ENSG00000120256	protein_coding	LRP11
37751	225061_at	ENSG00000140403	protein_coding	DNAJA4
34801	225062_at	ENSG00000276256	protein_coding	AC011043.1
37791	225062_at	ENSG00000274333	lncRNA	CU633967.1
37831	225062_at	ENSG00000275496	lncRNA	CU633906.2
38356	225062_at	ENSG00000277067	lncRNA	CU634019.2
38393	225062_at	ENSG00000276077	lncRNA	CU633904.2
38395	225062_at	ENSG00000277991	lncRNA	FP236241.2
40147	225063_at	ENSG00000138629	protein_coding	UBL7
40757	225063_at	ENSG00000288408	protein_coding	UBL7
38990	225064_at	ENSG00000029725	protein_coding	RABEP1
34821	225065_x_at	ENSG00000277512	snoRNA	SNORD65
34840	225065_x_at	ENSG00000277370	snoRNA	SNORD49A
34991	225065_x_at	ENSG00000277108	snoRNA	SNORD49B
37493	225065_x_at	ENSG00000187688	protein_coding	TRPV2
37794	225065_x_at	ENSG00000175061	lncRNA	SNHG29
40295	225066_at	ENSG00000175470	protein_coding	PPP2R2D
34845	225067_at	ENSG00000275411	miRNA	MIR6882
37225	225067_at	ENSG00000140474	protein_coding	ULK3
35129	225068_at	ENSG00000117153	protein_coding	KLHL12
39293	225069_at	ENSG00000161217	protein_coding	PCYT1A
37990	225070_at	ENSG00000153989	protein_coding	NUS1
40388	225070_at	ENSG00000235636	processed_pseudogene	NUS1P1
37991	225071_at	ENSG00000153989	protein_coding	NUS1
40389	225071_at	ENSG00000235636	processed_pseudogene	NUS1P1
36187	225073_at	ENSG00000134283	protein_coding	PPHLN1
40019	225074_at	ENSG00000129472	protein_coding	RAB2B
37010	225075_at	ENSG00000088356	protein_coding	PDRG1
35741	225076_s_at	ENSG00000124201	protein_coding	ZNFX1
37858	225077_at	ENSG00000173575	protein_coding	CHD2
